ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRPublicCode;ArRXEpsg2154;ArRYEpsg2154;ZdAId;ArRGeopoint;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone
473931;1106821-1107763;2019-03-27T09:45:47+01:00;2019-03-27T11:20:07+01:00;Lozère;rail;-;642062;6845378;474069;48.705943348272505, 2.212634848880266;Palaiseau;91477;partial;unknown;unknown;4
412827;1107797-1105578;2015-02-18T00:00:00+01:00;2019-03-27T11:19:37+01:00;Lognes;rail;-;673058;6859977;43152;48.83928428285672, 2.632944349732162;Lognes;77258;partial;unknown;unknown;
412834;1107783-43228;2015-02-18T00:00:00+01:00;2019-03-27T11:18:28+01:00;Les Baconnets;rail;-;647655;6849099;43228;48.73989154836205, 2.2881831181841057;Antony;92002;partial;unknown;unknown;
412718;1107777-43234;2015-02-18T00:00:00+01:00;2019-03-27T11:17:28+01:00;Le Parc de Saint-Maur;rail;-;662304;6856278;43234;48.80547428384298, 2.486758968591542;Saint-Maur-des-Fossés;94068;partial;unknown;unknown;
412837;1107774-43607;2015-02-18T00:00:00+01:00;2019-03-27T11:17:00+01:00;Laplace;rail;-;651102;6856674;43607;48.80828346689475, 2.3341912590389136;Arcueil;94003;partial;unknown;unknown;
473927;1106805-43607;2019-03-27T09:45:38+01:00;2019-03-27T11:16:47+01:00;Laplace;rail;2;651115;6856691;43607;48.808437307971474, 2.334360866134983;Arcueil;94003;partial;unknown;unknown;2
473936;1106841-1539931;2019-03-27T09:45:59+01:00;2019-03-27T11:15:15+01:00;La Défense;rail;2;644146;6865997;470549;48.891558732411546, 2.238251109765404;Puteaux;92062;partial;unknown;unknown;3
41396;1107728-1347557;2014-12-29T00:00:00+01:00;2019-03-27T11:12:31+01:00;Gare de Lyon;rail;-;654168;6860561;470195;48.84346965405709, 2.375520050349552;Paris 12e;75112;partial;unknown;unknown;
412835;1107689-43124;2015-02-18T00:00:00+01:00;2019-03-27T11:08:46+01:00;Fontaine Michalon;rail;-;648234;6849452;43124;48.74310857487907, 2.29602034102654;Antony;92002;partial;unknown;unknown;
473963;1106945-58270;2019-03-27T09:47:04+01:00;2019-03-27T11:05:58+01:00;Champigny;rail;-;664053;6856424;58270;48.806887144439955, 2.5105474354393014;Saint-Maur-des-Fossés;94068;partial;unknown;unknown;3
473962;1106941-58270;2019-03-27T09:47:02+01:00;2019-03-27T11:05:58+01:00;Champigny;rail;-;664048;6856415;58270;48.80680592476511, 2.5104801171188185;Saint-Maur-des-Fossés;94068;partial;unknown;unknown;3
412812;1107610-1085302;2015-02-18T00:00:00+01:00;2019-03-27T11:05:00+01:00;Bussy-Saint-Georges;rail;-;678735;6859666;58874;48.836695174916706, 2.7102965361196127;Bussy-Saint-Georges;77058;partial;unknown;unknown;
412836;1107591-1119536;2015-02-18T00:00:00+01:00;2019-03-27T10:56:22+01:00;Arcueil Cachan;rail;-;650645;6855606;43067;48.798643806713244, 2.328094786807635;Cachan;94016;partial;unknown;unknown;
473968;1106963-1328390;2019-03-27T09:47:18+01:00;2019-03-27T10:47:27+01:00;Courcelle-sur-Yvette;rail;-;633592;6844959;47052;48.70135978097649, 2.0976037964671117;Gif-sur-Yvette;91272;partial;unknown;unknown;5
474047;1107256-43170;2019-03-27T09:50:42+01:00;2019-03-27T09:53:27+01:00;Nanterre - Université;rail;2;642340;6867058;43170;48.90094050255407, 2.21347796771197;Nanterre;92050;unknown;unknown;unknown;3
474062;1107318-1347557;2019-03-27T09:51:23+01:00;2019-03-27T09:53:27+01:00;Gare de Lyon;rail;1;654076;6860594;470195;48.843755342023066, 2.3742562293960434;Paris 12e;75112;unknown;unknown;unknown;1
474018;1107149-1106066;2019-03-27T09:49:25+01:00;2019-03-27T09:53:27+01:00;Sceaux;rail;-;648424;6853695;59206;48.78128360590276, 2.29808356188193;Sceaux;92071;unknown;unknown;unknown;3
473955;1106913-43124;2019-03-27T09:46:48+01:00;2019-03-27T09:53:27+01:00;Fontaine Michalon;rail;-;648230;6849439;43124;48.74299129043368, 2.295959907247433;Antony;92002;unknown;unknown;unknown;4
473954;1106909-43124;2019-03-27T09:46:44+01:00;2019-03-27T09:53:27+01:00;Fontaine Michalon;rail;-;648225;6849443;43124;48.74302686446837, 2.2958914288831247;Antony;92002;unknown;unknown;unknown;4
473950;1106893-1105548;2019-03-27T09:46:34+01:00;2019-03-27T09:53:27+01:00;Joinville-le-Pont;rail;1;660648;6858030;43135;48.82113164853357, 2.464038064115302;Joinville-le-Pont;94042;unknown;unknown;unknown;3
473906;1106721-43228;2019-03-27T09:44:52+01:00;2019-03-27T09:53:27+01:00;Les Baconnets;rail;-;647644;6849094;43228;48.73984118581652, 2.2880334003809035;Antony;92002;unknown;unknown;unknown;4
41044;1106613-1106611;2014-12-29T00:00:00+01:00;2019-03-26T14:18:38+01:00;Marles en Brie;rail;-;690340;6848299;43247;48.73474152199475, 2.8686583654293956;La Houssaye-en-Brie;77229;partial;unknown;unknown;
411374;1106608-1106610;2015-01-26T00:00:00+01:00;2019-03-26T14:17:47+01:00;Mareuil sur Ourcq;rail;-;705495;6892846;411375;49.135385626641174, 3.075298952943987;Mareuil-sur-Ourcq;60380;partial;unknown;unknown;
41185;1106572-1106571;2014-12-29T00:00:00+01:00;2019-03-26T11:48:54+01:00;Marly le Roi;rail;-;633735;6863885;43248;48.871583912289175, 2.09660860617113;Marly-le-Roi;78372;partial;unknown;unknown;
471870;1077950-1119868;2019-03-07T19:11:54+01:00;2019-03-26T10:29:06+01:00;Vaires - Torcy;rail;B;673419;6863975;43211;48.87524918860886, 2.6376004587747843;Vaires-sur-Marne;77479;partial;unknown;unknown;5
411410;1105840-1086784;2015-01-26T00:00:00+01:00;2019-03-25T15:39:49+01:00;Aulnay-Sous-Bois;rail;-;663046;6870364;43071;48.93219152217205, 2.4956255263435225;Aulnay-sous-Bois;93005;partial;unknown;unknown;
472284;1079645-1094399;2019-03-07T19:50:59+01:00;2019-03-21T14:30:37+01:00;Aéroport Charles de Gaulle 2 (Terminal 2);rail;12;668582;6878328;473364;49.0040991955827, 2.5705908997156794;Le Mesnil-Amelot;77291;partial;unknown;unknown;5
472550;1080729-1103225;2019-03-07T20:18:50+01:00;2019-03-20T16:10:49+01:00;Marne-la-Vallée Chessy;rail;4;684067;6863299;43239;48.869521347486284, 2.7827973368203094;Chessy;77111;partial;unknown;unknown;5
470780;1073704-1103225;2019-03-07T18:01:50+01:00;2019-03-20T16:10:49+01:00;Marne-la-Vallée Chessy;rail;5;684061;6863300;43239;48.86953019210417, 2.7827155062117477;Chessy;77111;partial;unknown;unknown;5
41009;1101485-44514;2014-12-29T00:00:00+01:00;2019-03-19T11:59:17+01:00;Porte de Clichy;rail;-;649832;6866247;44514;48.89427511824707, 2.315776631877026;Paris 17e;75117;partial;unknown;unknown;
41314;1100672-1100709;2014-12-29T00:00:00+01:00;2019-03-18T16:22:59+01:00;Gare de Vitry-sur-Seine;rail;-;656121;6855753;46375;48.80036617962329, 2.402631330544726;Vitry-sur-Seine;94081;partial;unknown;unknown;
41221;1100582-1533676;2014-12-29T00:00:00+01:00;2019-03-18T16:14:15+01:00;Gare de Viroflay Rive Gauche;rail;-;639140;6855948;462388;48.80074090444646, 2.171428630738126;Viroflay;78686;partial;unknown;unknown;
41163;1099987-1099996;2014-12-29T00:00:00+01:00;2019-03-18T14:26:34+01:00;Gare de Vaux sur Seine;rail;-;624149;6879095;43217;49.00729097046709, 1.963215437685853;Vaux-sur-Seine;78638;partial;unknown;unknown;
41161;1099762-43212;2014-12-29T00:00:00+01:00;2019-03-18T11:44:40+01:00;Gare de Val d'Argenteuil;rail;-;643814;6872580;43212;48.95072593685539, 2.232862207121234;Argenteuil;95018;partial;unknown;unknown;
41162;1099740-1099752;2014-12-29T00:00:00+01:00;2019-03-18T11:37:58+01:00;Gare de Triel-sur-Seine;rail;-;627229;6876163;46926;48.981284609734715, 2.005819532064492;Triel-sur-Seine;78624;partial;unknown;unknown;
41043;1099619-1099636;2014-12-29T00:00:00+01:00;2019-03-18T11:22:57+01:00;Gare de Tournan;rail;-;682279;6848838;43208;48.73942294534779, 2.759036844870461;Tournan-en-Brie;77470;partial;unknown;unknown;
41120;1099543-1099552;2014-12-29T00:00:00+01:00;2019-03-18T11:02:53+01:00;Gare de Taverny;rail;-;643110;6880850;43206;49.025025236289785, 2.2221307686221077;Taverny;95607;partial;unknown;unknown;
41237;1099225-1119862;2014-12-29T00:00:00+01:00;2019-03-18T10:57:22+01:00;Gare de Tacoignières Richebourg;rail;-;602277;6859639;47959;48.82939923870009, 1.6687853802966672;Tacoignières;78605;partial;unknown;unknown;
411370;1099397-43204;2015-01-26T00:00:00+01:00;2019-03-18T10:31:18+01:00;Gare de Stade de France Saint-Denis;rail;-;652394;6868818;43204;48.91758936016258, 2.350425292717592;Saint-Denis;93066;partial;unknown;unknown;
470712;1073452-1119853;2019-03-07T17:58:52+01:00;2019-03-18T10:27:34+01:00;Souppes - Château-Landon;rail;2;680374;6786779;47118;48.18107383055994, 2.735942120734145;Souppes-sur-Loing;77458;partial;unknown;unknown;5
411423;1099125-1119847;2015-01-26T00:00:00+01:00;2019-03-15T17:56:31+01:00;Gare de Sarcelles Saint-Brice;rail;-;653792;6877528;43190;48.99601689215605, 2.368547522313621;Saint-Brice-sous-Forêt;95539;partial;unknown;unknown;
41096;1098990-1099087;2014-12-29T00:00:00+01:00;2019-03-15T17:46:38+01:00;Gare de Sannois;rail;-;646106;6874784;43189;48.9707448264342, 2.263868656630595;Sannois;95582;partial;unknown;unknown;
472414;1080174-1119841;2019-03-07T20:04:19+01:00;2019-03-15T17:41:13+01:00;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;rail;2;629798;6854555;461504;48.78725975270071, 2.044475427355239;Montigny-le-Bretonneux;78423;partial;unknown;unknown;5
41076;1098883-1098890;2014-12-29T00:00:00+01:00;2019-03-15T17:29:46+01:00;Gare de Saint-Ouen;rail;-;650340;6867391;43203;48.904606452006455, 2.3225709300695243;Saint-Ouen;93070;partial;unknown;unknown;
472231;1079444-1098809;2019-03-07T19:45:53+01:00;2019-03-15T17:18:48+01:00;Saint-Mammès;rail;2M;686449;6809188;47953;48.382850292045866, 2.816978982225445;Saint-Mammès;77419;partial;unknown;unknown;5
41388;1098627-45814;2014-12-29T00:00:00+01:00;2019-03-15T17:00:22+01:00;Gare de Saint-Fargeau;rail;-;666254;6829513;45814;48.56495803620806, 2.542638587777096;Saint-Fargeau-Ponthierry;77407;partial;unknown;unknown;
411414;1098637-1533681;2015-01-26T00:00:00+01:00;2019-03-15T16:58:16+01:00;Gare de Saint-Denis;rail;-;652045;6870749;412743;48.93492762786207, 2.345443638202638;Saint-Denis;93066;partial;unknown;unknown;
41040;1098188-1098230;2014-12-29T00:00:00+01:00;2019-03-15T12:05:26+01:00;Gare de Longueville;rail;-;718471;6823753;47914;48.51375919497126, 3.25009445256888;Longueville;77260;partial;unknown;unknown;
471377;1075983-1097346;2019-03-07T18:34:44+01:00;2019-03-14T13:58:16+01:00;Rambouillet;rail;1B;614035;6838884;427870;48.64441703939761, 1.833104399213112;Rambouillet;78517;partial;unknown;unknown;5
470826;1073867-44514;2019-03-07T18:03:56+01:00;2019-03-14T11:57:47+01:00;Porte de Clichy;rail;2;649854;6866250;44514;48.89430373979238, 2.316064043587774;Paris 17e;75117;partial;unknown;unknown;1
471002;1074542-634531;2019-03-07T18:12:26+01:00;2019-03-13T15:51:00+01:00;Pont de l'Alma;rail;2;648609;6862708;415091;48.86235349383611, 2.2995130459303423;Paris 7e;75107;partial;unknown;unknown;1
471459;1076299-45493;2019-03-07T18:40:09+01:00;2019-03-13T15:40:14+01:00;Pont Cardinet;rail;A;649597;6865570;45493;48.88816871186792, 2.3126397556645846;Paris 17e;75117;partial;unknown;unknown;1
472320;1079799-45493;2019-03-07T19:54:55+01:00;2019-03-13T15:40:14+01:00;Pont Cardinet;rail;C;649627;6865606;45493;48.888494793591036, 2.31304458268738;Paris 17e;75117;partial;unknown;unknown;1
41234;1096511-1119817;2014-12-29T00:00:00+01:00;2019-03-13T15:24:35+01:00;Gare de Plaisir Grignon;rail;-;622466;6859604;47885;48.83182932889839, 1.943783883091958;Plaisir;78490;partial;unknown;unknown;
471942;1078240-1096191;2019-03-07T19:17:55+01:00;2019-03-13T14:42:38+01:00;Le Blanc-Mesnil;rail;2B;661567;6870390;46163;48.9323386646545, 2.475435888075592;Le Blanc-Mesnil;93007;partial;unknown;unknown;3
472756;1081576-1096191;2019-03-07T20:40:55+01:00;2019-03-13T14:42:38+01:00;Le Blanc-Mesnil;rail;2;661560;6870377;46163;48.93222134537954, 2.4753415282549502;Le Blanc-Mesnil;93007;partial;unknown;unknown;3
471699;1077269-1533689;2019-03-07T18:57:43+01:00;2019-03-13T14:10:22+01:00;Persan - Beaumont;rail;4;647285;6894440;43178;49.14756771801239, 2.277509806360467;Persan;95487;partial;unknown;unknown;5
41105;1095843-1533689;2014-12-29T00:00:00+01:00;2019-03-13T14:10:05+01:00;Gare de Persan Beaumont;rail;-;647345;6894457;43178;49.14772551162785, 2.278334078045604;Persan;95487;partial;unknown;unknown;
41351;1095702-1095697;2014-12-29T00:00:00+01:00;2019-03-13T12:13:34+01:00;Gare de la Ferté Alais;rail;-;652131;6820776;43142;48.485479646421894, 2.352217152165828;Baulne;91047;partial;unknown;unknown;
472588;1080885-1095697;2019-03-07T20:22:34+01:00;2019-03-13T12:13:12+01:00;La Ferté-Alais;rail;1;652135;6820780;43142;48.485511367579825, 2.352260066126577;Baulne;91047;partial;unknown;unknown;5
40951;1095644-1539931;2014-12-29T00:00:00+01:00;2019-03-13T12:07:24+01:00;La Défense (Grande Arche);rail;-;644084;6866143;470549;48.89286627301579, 2.237389090428473;Puteaux;92062;partial;unknown;unknown;
472855;1081986-1533668;2019-03-07T20:52:19+01:00;2019-03-13T11:55:14+01:00;La Courneuve - Aubervilliers;rail;2B;655020;6869547;43140;48.92433368948307, 2.3861700119333404;La Courneuve;93027;partial;unknown;unknown;3
472684;1081276-1119765;2019-03-07T20:32:36+01:00;2019-03-13T11:36:20+01:00;Moret - Veneux-les-Sablons;rail;1;685223;6808697;47130;48.378406183628464, 2.8004373439793637;Moret-Loing-et-Orvanne;77316;partial;unknown;unknown;5
41211;1095297-45346;2014-12-29T00:00:00+01:00;2019-03-13T11:29:36+01:00;Javel;rail;-;647016;6861032;45346;48.84715699683512, 2.2780224125251647;Paris 15e;75115;partial;unknown;unknown;
411357;1094797-1270247;2015-01-26T00:00:00+01:00;2019-03-13T11:14:46+01:00;Houilles - Carrières-sur-Seine;rail;-;640286;6869236;43082;48.920342980917184, 2.1851607653025122;Houilles;78311;partial;unknown;unknown;
41227;1095126-1119933;2014-12-29T00:00:00+01:00;2019-03-13T11:11:53+01:00;Gare d'Issy Val-de-Seine;rail;-;645971;6859191;462357;48.830509620541136, 2.2640072596132197;Issy-les-Moulineaux;92040;partial;unknown;unknown;
470739;1073547-1533680;2019-03-07T18:00:05+01:00;2019-03-13T11:08:46+01:00;Montgeron - Crosne;rail;2B;660357;6845522;47684;48.708620260709665, 2.461237176459996;Montgeron;91421;partial;unknown;unknown;4
41153;1095017-1274428;2014-12-29T00:00:00+01:00;2019-03-13T11:07:10+01:00;Gare d'Issou Porcheville;rail;-;610979;6876171;46975;48.97930695385895, 1.7838438505348337;Issou;78314;partial;unknown;unknown;
41064;1094974-1094973;2014-12-29T00:00:00+01:00;2019-03-13T11:02:58+01:00;Gare d'Isles Armentières Congis;rail;-;700574;6877605;47484;48.99837038202453, 3.0078538730423987;Isles-les-Meldeuses;77231;partial;unknown;unknown;
41243;1094867-1094862;2014-12-29T00:00:00+01:00;2019-03-13T10:52:13+01:00;Gare d'Igny;rail;-;643436;6849245;43083;48.74084883481114, 2.2308035638239208;Igny;91312;partial;unknown;unknown;
472687;1081288-1094862;2019-03-07T20:32:58+01:00;2019-03-13T10:51:48+01:00;Igny;rail;1;643434;6849245;43083;48.74084410139995, 2.230766915459289;Igny;91312;partial;unknown;unknown;4
41046;1092872-1092866;2014-12-29T00:00:00+01:00;2019-03-12T17:36:36+01:00;Gare de Guérard la Celle sur Morin;rail;-;696610;6856744;47205;48.81076265486097, 2.953838791491151;Guérard;77219;partial;unknown;unknown;
41031;1092776-1092772;2014-12-29T00:00:00+01:00;2019-03-12T17:17:34+01:00;Gare de Gretz Armainvilliers;rail;-;679933;6849627;43131;48.746446082972916, 2.72708754592959;Gretz-Armainvilliers;77215;partial;unknown;unknown;
41167;1091363-1091361;2014-12-29T00:00:00+01:00;2019-03-12T14:07:00+01:00;Gare de Cormeilles en Parisis;rail;-;640921;6874599;43116;48.96862127361624, 2.1930761105433585;Cormeilles-en-Parisis;95176;partial;unknown;unknown;
471464;1076323-1091306;2019-03-07T18:40:35+01:00;2019-03-12T12:38:17+01:00;Conflans-Sainte-Honorine;rail;D;633996;6877812;47447;48.996837555059116, 2.0979937077685253;Conflans-Sainte-Honorine;78172;partial;unknown;unknown;5
472871;1082050-1091306;2019-03-07T20:54:01+01:00;2019-03-12T12:38:17+01:00;Conflans-Sainte-Honorine;rail;E;633991;6877821;47447;48.99691796458272, 2.0979239790152446;Conflans-Sainte-Honorine;78172;partial;unknown;unknown;5
471534;1076610-43114;2019-03-07T18:45:26+01:00;2019-03-12T12:33:08+01:00;Conflans Fin d'Oise;rail;1;632225;6877109;43114;48.990332212010145, 2.073906199861356;Conflans-Sainte-Honorine;78172;partial;unknown;unknown;5
471457;1076291-1119562;2019-03-07T18:40:01+01:00;2019-03-12T11:37:40+01:00;Clichy - Levallois;rail;A;648484;6866604;43112;48.89737892791819, 2.297336769358241;Levallois-Perret;92044;partial;unknown;unknown;2
41330;1090883-46035;2014-12-29T00:00:00+01:00;2019-03-12T11:08:31+01:00;Gare de Chemin d'Antony;rail;-;649461;6849979;46035;48.7479455049886, 2.3126441280128494;Antony;92002;partial;unknown;unknown;
471971;1078358-43072;2019-03-07T19:20:32+01:00;2019-03-11T19:56:06+01:00;Paris Austerlitz;rail;3;653559;6860240;43072;48.84053475422211, 2.367250725863674;Paris 13e;75113;partial;unknown;unknown;1
472890;1082128-43072;2019-03-07T20:56:11+01:00;2019-03-11T19:56:06+01:00;Paris Austerlitz;rail;16;653564;6860209;43072;48.84025632994245, 2.367322231050269;Paris 13e;75113;partial;unknown;unknown;1
41127;1090403-1119719;2014-12-29T00:00:00+01:00;2019-03-11T19:44:52+01:00;Haussmann Saint-Lazare;rail;-;650753;6864096;58718;48.87500299551274, 2.328581428273505;Paris 9e;75109;partial;unknown;unknown;
472692;1081308-1090150;2019-03-07T20:33:30+01:00;2019-03-11T19:27:18+01:00;Paris Est;rail;20;653110;6864466;470519;48.878506196764604, 2.3606672742658747;Paris 10e;75110;partial;unknown;unknown;1
470947;1074333-1090150;2019-03-07T18:09:43+01:00;2019-03-11T19:27:18+01:00;Paris Est;rail;24;653134;6864452;470519;48.878382045506605, 2.3609960383305197;Paris 10e;75110;partial;unknown;unknown;1
472869;1082042-1090150;2019-03-07T20:53:49+01:00;2019-03-11T19:27:18+01:00;Paris Est;rail;21;653118;6864465;470519;48.87849778648081, 2.3607764577549197;Paris 10e;75110;partial;unknown;unknown;1
472095;1078880-1090150;2019-03-07T19:32:29+01:00;2019-03-11T19:26:57+01:00;Paris Est;rail;12;653062;6864488;470519;48.878700540127674, 2.3600104044789583;Paris 10e;75110;partial;unknown;unknown;1
471796;1077665-999450;2019-03-07T19:05:53+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;30;652869;6864894;462394;48.882337486893746, 2.35733395310913;Paris 10e;75110;partial;unknown;unknown;1
471936;1078216-999450;2019-03-07T19:17:17+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;33;652904;6864912;462394;48.882501916295126, 2.357809186833326;Paris 10e;75110;partial;unknown;unknown;1
472577;1080839-1347557;2019-03-07T20:21:31+01:00;2019-03-11T19:05:02+01:00;Paris Gare de Lyon;rail;M;654194;6860521;470195;48.843107249257784, 2.3758718493845956;Paris 12e;75112;partial;unknown;unknown;1
472088;1078854-1347557;2019-03-07T19:31:48+01:00;2019-03-11T19:05:02+01:00;Paris Gare de Lyon;rail;E;654214;6860570;470195;48.84354932935961, 2.376139072591861;Paris 12e;75112;partial;unknown;unknown;1
471650;1077065-1347565;2019-03-07T18:53:56+01:00;2019-03-11T18:42:58+01:00;Paris Montparnasse;rail;19;649898;6860118;43238;48.83916337698188, 2.317387101552736;Paris 15e;75115;partial;unknown;unknown;1
472627;1081048-1347565;2019-03-07T20:26:37+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;12;649994;6860171;43238;48.8396474630002, 2.3186887548205246;Paris 15e;75115;partial;unknown;unknown;1
471071;1074818-1089004;2019-03-07T18:16:26+01:00;2019-03-11T18:28:32+01:00;Chaumont-en-Vexin;rail;1;617967;6907418;411345;49.261148760625076, 1.8731959391952318;Chaumont-en-Vexin;60143;partial;unknown;unknown;
471951;1078276-1233836;2019-03-07T19:18:40+01:00;2019-03-11T17:40:02+01:00;Épluches;rail;1;635875;6884272;47596;49.05511122683854, 2.1226890412309714;Saint-Ouen-l'Aumône;95572;partial;unknown;unknown;5
41294;1088110-45453;2014-12-29T00:00:00+01:00;2019-03-11T15:36:26+01:00;Boulainvilliers;rail;-;646790;6862126;45453;48.85697202888609, 2.274798775959349;Paris 16e;75116;partial;unknown;unknown;
472434;1080252-1119779;2019-03-07T20:06:26+01:00;2019-03-11T15:13:50+01:00;Nogent - Le Perreux;rail;A;662842;6860159;46552;48.84040843509758, 2.493732908323078;Nogent-sur-Marne;94052;partial;unknown;unknown;3
41134;1087703-1087675;2014-12-29T00:00:00+01:00;2019-03-11T15:00:43+01:00;Gare de Bois Colombes;rail;-;646621;6868486;51238;48.91415539743051, 2.2716919495182117;Bois-Colombes;92009;partial;unknown;unknown;
471854;1077891-45301;2019-03-07T19:10:40+01:00;2019-03-11T14:40:13+01:00;Bibliothèque François Mitterrand;rail;E;654330;6858945;45301;48.82894378326131, 2.377894013490111;Paris 13e;75113;partial;unknown;unknown;1
